Geneid,Tumor_SRR30510137,Tumor_SRR30510151,Tumor_SRR30510181,Normal_SRR28602760,Normal_SRR28602761,Normal_SRR28602767
ENSG00000162804,46,20,29,2435,1836,1081
ENSG00000229996,0,0,0,3,4,0
ENSG00000225521,0,0,2,10,1,0
ENSG00000122085,1867,1188,953,1507,1831,2696
ENSG00000289253,28,20,57,8,10,0
ENSG00000115687,1186,1129,108,1450,929,467
ENSG00000235861,0,0,0,0,0,1
ENSG00000115685,5818,3777,3259,5617,4491,3632
ENSG00000146205,26,42,55,232,209,209
ENSG00000115677,30356,22404,12475,8334,12068,14865
ENSG00000286588,53,56,41,12,47,26
ENSG00000290902,6,51,9,13,16,24
ENSG00000272769,16,24,46,12,22,22
ENSG00000286833,186,55,73,52,61,30
ENSG00000183840,128,19,30,9,3,2
ENSG00000200718,0,0,0,0,0,0
ENSG00000213699,5849,2880,2468,1318,1784,3392
ENSG00000115163,2829,366,508,8,10,44
ENSG00000145835,0,0,0,0,0,2
ENSG00000157851,30437,24657,2259,1997,6594,21530
ENSG00000138028,186,495,389,3201,1375,357
ENSG00000261012,0,0,0,0,0,0
ENSG00000280390,0,0,0,0,1,0
ENSG00000287956,0,0,0,0,0,0
ENSG00000218819,0,0,0,10,2,8
ENSG00000084674,2,0,0,32,37,73
ENSG00000115841,497,253,180,427,328,237
ENSG00000235848,3,0,0,13,6,3
ENSG00000138061,1767,93,4,857,310,248
ENSG00000232973,32,3,18,244,157,11
ENSG00000280276,0,0,0,0,0,0
ENSG00000229160,0,0,0,0,0,0
ENSG00000199603,0,0,0,0,0,0
ENSG00000273006,0,0,0,2,2,0
ENSG00000227292,0,0,0,9,0,0
ENSG00000227770,0,2,0,10,6,0
ENSG00000213594,4,8,2,0,0,0
ENSG00000119787,3584,3758,724,2340,1681,986
ENSG00000288994,89,66,50,20,8,10
ENSG00000153094,1421,703,981,287,561,791
ENSG00000168542,38,37,171,393,98,630
ENSG00000228073,2,0,0,0,0,0
ENSG00000189292,27,39,7,156,131,137
ENSG00000270677,0,0,0,0,0,0
ENSG00000205221,16,0,0,76,30,23
ENSG00000115808,1004,484,545,1875,6257,7618
ENSG00000279519,0,0,0,0,0,0
ENSG00000252756,0,0,0,0,0,0
ENSG00000152154,812,1647,722,5323,4249,6729
ENSG00000168658,110,76,0,89,97,82
ENSG00000231635,0,0,0,0,0,0
ENSG00000231851,34,9,2,22,17,28
ENSG00000226508,138,53,81,12,10,2
ENSG00000135973,23,16,0,43,12,20
ENSG00000272861,15,2,4,25,29,26
ENSG00000135966,3858,2646,1459,1250,1351,1800
ENSG00000235319,11,16,31,12,4,14
ENSG00000272994,720,430,605,240,443,635
ENSG00000135974,6704,5018,1446,725,1334,1791
ENSG00000238273,6,14,0,15,10,5
ENSG00000237583,0,0,0,0,0,0
ENSG00000227842,0,0,0,0,0,0
ENSG00000228615,0,0,0,0,2,0
ENSG00000266063,0,0,0,0,0,0
ENSG00000230958,2,0,0,0,0,0
ENSG00000153208,1062,194,1288,2765,1563,4392
ENSG00000188177,1718,1840,559,1170,2093,2253
ENSG00000169629,142,461,83,205,246,250
ENSG00000115159,8900,1597,2495,2527,2377,1573
ENSG00000155636,1739,806,528,665,778,855
ENSG00000227824,0,0,0,0,0,0
ENSG00000226276,3,4,1,10,4,0
ENSG00000118242,667,195,291,455,290,227
ENSG00000115425,835,420,621,218,405,553
ENSG00000163449,1028,1965,538,362,258,468
ENSG00000079246,60441,36671,12256,6190,8814,11376
ENSG00000232970,4,0,0,2,0,0
ENSG00000236478,22,6,0,0,0,4
ENSG00000279348,325,113,119,388,340,264
ENSG00000260804,481,259,73,3052,1663,1609
ENSG00000231092,0,0,0,1,0,0
ENSG00000144580,13104,8579,1919,1990,2646,3219
ENSG00000226992,0,0,0,0,0,0
ENSG00000233608,0,10,45,49,24,26
ENSG00000136002,370,126,12,1436,1368,1016
ENSG00000284479,22,23,0,103,69,103
ENSG00000095002,15105,7469,1064,1176,1691,1792
ENSG00000233230,88,35,90,140,234,178
ENSG00000116062,12067,7249,1631,891,1818,3687
ENSG00000225062,0,0,6,1,1,5
ENSG00000288819,2,0,122,42,36,86
ENSG00000144579,536,77,755,2056,4333,6395
ENSG00000143970,656,189,505,986,1223,1778
ENSG00000224918,2,0,23,4,0,0
ENSG00000214074,0,0,0,0,0,0
ENSG00000234661,44,31,8,3,0,0
ENSG00000229642,1,0,0,0,2,0
ENSG00000223727,3,5,0,1,7,0
ENSG00000285969,0,0,0,2,8,0
ENSG00000154764,420,267,86,453,300,142
ENSG00000134121,7208,13117,2128,8374,5220,1305
ENSG00000234048,0,0,0,0,0,0
ENSG00000229756,0,0,0,0,0,0
ENSG00000227110,178,132,41,59,522,769
ENSG00000144635,7644,8447,1268,2153,1651,2181
ENSG00000235629,0,0,0,4,2,4
ENSG00000215004,0,0,0,0,0,0
ENSG00000228242,63,49,25,74,100,164
ENSG00000287720,94,168,2,383,239,31
ENSG00000227498,0,0,0,0,0,0
ENSG00000238075,0,0,8,0,0,0
ENSG00000230067,36,6,0,4,8,0
ENSG00000231552,0,0,0,4,2,0
ENSG00000131379,4,12,0,10,26,25
ENSG00000235534,0,0,0,0,0,0
ENSG00000271643,46,43,61,85,56,49
ENSG00000206559,115,64,32,98,81,82
ENSG00000224318,95,114,87,118,193,57
ENSG00000214073,0,0,4,0,0,0
ENSG00000227588,0,10,0,2,0,0
ENSG00000287623,29,0,6,2,2,8
ENSG00000227795,0,0,0,0,0,0
ENSG00000230830,5,25,0,1,1,6
ENSG00000251038,0,0,0,0,0,0
ENSG00000287505,0,0,0,0,0,0
ENSG00000226022,0,2,0,4,0,0
ENSG00000224618,0,0,0,0,0,0
ENSG00000235493,19,12,0,0,1,0
ENSG00000231660,0,0,2,0,2,0
ENSG00000229243,0,0,0,0,0,0
ENSG00000154822,2995,2841,98,768,517,310
ENSG00000226320,2,8,0,4,2,7
ENSG00000229241,16,12,0,0,0,4
ENSG00000070950,3980,2076,638,240,310,440
ENSG00000261468,2,0,2,2,12,22
ENSG00000144668,195,253,42,800,316,205
ENSG00000233121,17,26,6,55,29,7
ENSG00000224822,0,0,0,11,12,0
ENSG00000227707,0,0,0,0,0,0
ENSG00000224239,2,0,0,10,28,18
ENSG00000230480,0,2,0,0,1,0
ENSG00000227929,4,2,0,0,2,4
ENSG00000225044,0,0,0,0,0,0
ENSG00000269391,0,0,0,0,0,0
ENSG00000260902,0,0,0,2,0,1
ENSG00000163576,357,43,74,48,44,36
ENSG00000286363,0,0,0,0,0,0
ENSG00000129810,4219,917,333,4,9,10
ENSG00000233570,0,0,0,0,0,0
ENSG00000281100,8,4,0,170,90,6
ENSG00000228723,14,0,0,0,0,0
ENSG00000093167,3704,2596,883,4673,6902,7068
ENSG00000229468,2,0,0,0,0,1
ENSG00000235158,0,0,0,0,0,0
ENSG00000228767,0,0,0,2,0,0
ENSG00000224728,16,21,54,12,38,13
ENSG00000226489,0,0,0,0,0,0
ENSG00000230172,0,0,0,0,0,0
ENSG00000230697,2,0,0,0,0,0
ENSG00000183977,59,49,1,5,8,20
ENSG00000279727,2,0,0,106,56,4
ENSG00000235593,0,0,0,0,0,0
ENSG00000230398,0,0,0,0,0,0
ENSG00000091317,11968,3242,3825,875,1249,1354
ENSG00000235904,4,0,50,38,52,16
ENSG00000230342,6,4,0,0,1,0
ENSG00000170860,7433,5142,2251,1748,1942,2336
ENSG00000287641,4,0,0,9,0,2
ENSG00000157152,63,412,129,20848,5188,1186
ENSG00000224263,0,0,0,0,0,0
ENSG00000224039,2,0,0,0,0,0
ENSG00000224514,4,2,0,11,19,14
ENSG00000225548,0,6,0,0,2,0
ENSG00000227549,0,0,0,0,0,2
ENSG00000144596,493,71,28,1280,1183,179
ENSG00000227260,0,0,0,0,0,0
ENSG00000226955,0,0,0,0,0,0
ENSG00000237982,0,0,0,0,0,0
ENSG00000236158,0,0,0,0,0,0
ENSG00000223587,13,0,0,0,0,0
ENSG00000225386,436,98,0,49,58,35
ENSG00000114166,5572,1021,1039,3617,8205,10548
ENSG00000287981,4,0,0,6,2,0
ENSG00000187118,1466,1365,554,568,604,637
ENSG00000232953,18,0,0,0,0,3
ENSG00000227339,0,0,2,0,0,0
ENSG00000255021,0,0,0,0,2,0
ENSG00000287140,2,0,10,0,2,0
ENSG00000271192,0,6,0,7,0,0
ENSG00000093217,447,150,285,80,84,80
ENSG00000134115,14,4,9,175,133,38
ENSG00000170011,252,471,47,2352,3924,1601
ENSG00000283392,0,0,0,4,0,0
ENSG00000225275,0,0,0,1,0,0
ENSG00000131378,1644,702,285,2233,1173,463
ENSG00000170293,42,6,60,122,119,126
ENSG00000286579,10,0,0,4,2,8
ENSG00000238008,0,4,5,0,1,6
ENSG00000283563,0,0,4,0,0,2
ENSG00000154783,35,4,19,682,618,377
ENSG00000237603,0,0,0,2,0,0
ENSG00000228351,2,0,0,1,0,0
ENSG00000170248,10097,6263,2378,5538,9176,11489
ENSG00000232563,0,0,0,0,0,0
ENSG00000231382,0,2,0,0,0,0
ENSG00000232958,0,0,0,0,0,0
ENSG00000251576,0,0,0,0,0,0
ENSG00000144455,1970,517,1658,658,827,1169
ENSG00000213854,0,0,0,0,0,0
ENSG00000144642,317,248,202,835,712,379
ENSG00000224808,0,0,0,0,0,0
ENSG00000287069,31,73,0,2,19,12
ENSG00000172940,17,15,0,8,0,2
ENSG00000231897,0,0,0,0,0,0
ENSG00000272121,6,10,50,71,30,2
ENSG00000226216,0,0,0,0,0,0
ENSG00000268279,21,8,14,27,23,32
ENSG00000180438,2,0,2,12,10,2
ENSG00000175928,17325,9297,2949,1049,514,516
ENSG00000184423,0,0,2,0,2,0
ENSG00000234123,0,4,0,0,0,0
ENSG00000230465,0,0,0,0,0,0
ENSG00000224094,4,5,1,2,6,6
ENSG00000230111,0,0,0,0,0,0
ENSG00000183960,834,474,104,1125,12137,8289
ENSG00000213849,6,0,0,0,3,0
ENSG00000114353,18129,9320,14264,11605,20518,28113
ENSG00000236452,0,0,0,0,0,0
ENSG00000163512,2979,2038,296,438,629,660
ENSG00000126062,1568,644,2886,1647,1324,2010
ENSG00000231401,8,6,8,2,3,0
ENSG00000114349,4,8,0,9,4,14
ENSG00000203506,0,0,1,9,4,4
ENSG00000213600,10,6,53,0,2,3
ENSG00000282987,0,0,0,4,0,0
ENSG00000213587,0,0,0,0,2,0
ENSG00000114378,73,13,4,216,209,91
ENSG00000114388,2600,2846,2146,1879,2345,1694
ENSG00000198590,189,73,46,79,140,77
ENSG00000168301,6241,2976,1313,1670,1769,1737
ENSG00000144566,13328,6455,1303,3934,5255,5726
ENSG00000286952,18,133,118,8,46,94
ENSG00000288050,4,0,0,6,2,0
ENSG00000235886,0,0,0,0,0,0
ENSG00000160746,1808,1338,639,1023,1176,2027
ENSG00000231304,46,2,1,12,15,17
ENSG00000243384,14,0,20,9,8,10
ENSG00000172939,7421,6114,1490,1233,1699,2420
ENSG00000088543,1495,727,2023,1497,1450,992
ENSG00000235278,0,0,0,2,0,0
ENSG00000114383,2285,1933,1702,3182,2447,1945
ENSG00000240708,0,0,0,0,2,0
ENSG00000144724,4742,2783,1984,2278,1847,998
ENSG00000273356,194,212,158,76,106,90
ENSG00000235058,0,0,0,0,0,0
ENSG00000244226,4,2,24,0,0,3
ENSG00000281358,0,0,0,2,3,5
ENSG00000230123,0,0,0,0,0,0
ENSG00000228337,2,0,0,0,0,0
ENSG00000173473,18686,11601,3823,1445,4060,4021
ENSG00000243149,0,0,0,3,2,0
ENSG00000287873,2,0,0,2,0,0
ENSG00000144619,627,587,3,781,324,49
ENSG00000068001,1764,1262,2225,822,1045,1539
ENSG00000241367,0,0,0,0,0,0
ENSG00000186451,12,0,100,0,0,0
ENSG00000239383,0,0,0,0,0,0
ENSG00000226017,0,0,4,5,2,2
ENSG00000241593,0,0,6,2,2,3
ENSG00000011198,2490,2947,1375,780,1230,4667
ENSG00000244281,0,0,0,0,0,0
ENSG00000240752,4,0,0,0,0,0
ENSG00000163935,2138,1460,601,285,484,656
ENSG00000283434,2,3,0,12,18,5
ENSG00000242911,0,0,0,0,0,0
ENSG00000240404,0,0,0,0,0,0
ENSG00000189002,0,2,0,2,5,0
ENSG00000271174,0,0,0,0,0,0
ENSG00000239767,0,0,0,2,2,0
ENSG00000114738,1735,1323,2262,881,1130,1622
ENSG00000226360,236,177,174,25,20,24
ENSG00000206538,2167,90,0,50,30,22
ENSG00000114480,2892,3790,7836,372,483,803
ENSG00000223409,7,4,0,0,0,0
ENSG00000243295,0,0,0,0,0,2
ENSG00000240951,0,0,0,0,0,0
ENSG00000239699,0,0,0,2,0,0
ENSG00000243877,0,0,0,0,0,0
ENSG00000240573,0,0,0,0,0,0
ENSG00000088538,916,1329,130,1696,2968,3858
ENSG00000241111,2,6,0,0,2,0
ENSG00000242705,2,2,0,0,0,0
ENSG00000277746,0,0,0,0,0,0
ENSG00000237456,0,0,0,0,0,0
ENSG00000248839,0,0,0,1,0,5
ENSG00000234158,0,0,0,0,0,0
ENSG00000239572,0,0,2,14,0,2
ENSG00000114541,8123,6178,770,823,5791,9264
ENSG00000271858,0,3,0,17,29,10
ENSG00000244464,0,0,0,0,0,0
ENSG00000241319,0,0,0,0,1,0
ENSG00000163618,784,1850,402,5137,2778,566
ENSG00000241095,36,24,2,0,2,0
ENSG00000163376,350,374,239,205,167,192
ENSG00000272305,11,10,1,38,12,6
ENSG00000243974,2,2,0,0,0,0
ENSG00000244222,0,0,0,0,0,0
ENSG00000241293,6,8,2,0,0,0
ENSG00000239440,0,0,0,4,0,2
ENSG00000242190,31,10,15,5,11,1
ENSG00000121440,3717,2447,1793,1635,917,307
ENSG00000287053,0,2,0,1,0,0
ENSG00000241776,0,0,0,0,0,0
ENSG00000288004,0,0,0,0,0,0
ENSG00000214560,0,0,0,0,0,0
ENSG00000080819,1065,624,557,1045,3848,8605
ENSG00000244383,19,4,40,15,18,6
ENSG00000168309,20886,8524,5065,101035,171746,90426
ENSG00000286567,0,0,0,0,0,0
ENSG00000240255,0,0,0,0,0,0
ENSG00000227124,597,518,515,325,456,527
ENSG00000272202,0,0,2,6,0,2
ENSG00000242009,0,0,0,0,2,0
ENSG00000234629,0,2,0,0,0,0
ENSG00000278934,31,25,0,40,24,16
ENSG00000242828,0,99,0,0,0,0
ENSG00000172971,0,0,11,44,5,5
ENSG00000240241,1,0,0,0,0,0
ENSG00000271389,0,0,0,0,0,0
ENSG00000271034,0,0,0,0,0,2
ENSG00000270059,21,6,0,132,166,185
ENSG00000242195,0,0,0,0,0,0
ENSG00000240476,0,0,20,0,0,1
ENSG00000242365,0,0,0,0,0,0
ENSG00000241622,0,0,51,16,8,0
ENSG00000242586,0,0,0,0,0,0
ENSG00000243089,0,0,0,0,0,0
ENSG00000241158,1,3,44,81,63,10
ENSG00000282912,0,0,0,1,0,0
ENSG00000241532,2,0,6,15,7,0
ENSG00000044524,13777,3169,1176,338,272,122
ENSG00000081148,44,4,0,38,36,27
ENSG00000235156,0,2,0,2,0,0
ENSG00000288105,0,13,0,23,11,0
ENSG00000273374,6,83,0,6,32,24
ENSG00000242145,0,0,0,0,0,0
ENSG00000251088,0,0,0,0,0,0
ENSG00000239226,0,0,0,0,0,0
ENSG00000271024,0,0,0,0,0,0
ENSG00000243296,0,0,0,0,0,0
ENSG00000244048,0,0,0,0,0,0
ENSG00000282511,0,0,0,7,4,2
ENSG00000243195,0,0,0,0,0,0
ENSG00000243635,0,0,0,0,0,0
ENSG00000241328,4,0,0,0,0,0
ENSG00000244461,0,0,0,0,0,0
ENSG00000036054,9134,6410,595,1339,1742,2255
ENSG00000154174,5929,5611,735,4118,3524,3546
ENSG00000240309,0,0,0,0,0,0
ENSG00000285780,17,1,13,0,0,0
ENSG00000138468,6683,5947,305,1127,2347,2616
ENSG00000240827,0,0,0,0,0,0
ENSG00000242641,2,4,0,0,2,2
ENSG00000241305,0,0,0,0,0,0
ENSG00000242573,0,0,0,0,0,0
ENSG00000184220,3045,2697,950,1632,1356,1087
ENSG00000241884,4,0,0,0,0,0
ENSG00000242781,0,8,0,0,0,0
ENSG00000114021,3541,2553,1093,2415,2111,1677
ENSG00000277000,0,0,0,0,0,0
ENSG00000236691,0,0,0,0,0,0
ENSG00000114423,5494,4649,566,748,1033,1254
ENSG00000285635,0,0,0,0,0,0
ENSG00000206535,771,542,163,572,504,336
ENSG00000250562,0,0,0,0,4,4
ENSG00000241754,0,0,0,2,0,0
ENSG00000239589,0,0,0,0,0,0
ENSG00000004838,197,106,181,73,169,185
ENSG00000153266,770,3344,0,276,517,185
ENSG00000138472,0,0,0,0,0,2
ENSG00000239388,71,88,68,36,51,69
ENSG00000144810,36,2,3,136,71,235
ENSG00000287378,8,0,9,5,8,21
ENSG00000178660,8,6,5,0,0,2
ENSG00000230618,0,0,0,0,0,0
ENSG00000170017,7012,3509,2280,4568,10613,18967
ENSG00000242609,0,0,0,0,0,0
ENSG00000242428,0,42,0,141,58,8
ENSG00000272104,0,0,0,0,0,0
ENSG00000174500,0,0,6,11,14,9
ENSG00000240572,0,0,0,0,0,0
ENSG00000239288,0,0,0,0,0,0
ENSG00000214405,0,0,0,0,0,0
ENSG00000225662,0,0,0,0,0,0
ENSG00000163412,3977,4296,352,2773,2990,2901
ENSG00000240107,0,0,0,0,0,0
ENSG00000241738,4,2,18,2,0,2
ENSG00000287421,0,0,0,0,4,6
ENSG00000240156,0,0,0,0,2,0
ENSG00000240959,0,0,0,0,0,0
ENSG00000154165,0,0,0,0,0,4
ENSG00000226082,0,0,0,0,0,0
ENSG00000240393,7,6,4,4,0,0
ENSG00000228980,0,0,0,2,0,0
ENSG00000279349,22,4,10,33,40,20
ENSG00000249992,11518,2796,243,1513,778,176
ENSG00000091972,7062,7960,1530,4648,3407,1806
ENSG00000240405,0,0,10,2,23,71
ENSG00000283544,0,0,0,6,18,7
ENSG00000163377,4,2,10,93,415,638
ENSG00000176142,2121,1749,1632,647,882,1142
ENSG00000242841,0,0,0,0,0,0
ENSG00000276471,4,0,0,4,0,0
ENSG00000163666,176,205,142,45,135,147
ENSG00000244130,0,0,0,0,4,0
ENSG00000288039,2,0,0,2,6,2
ENSG00000241572,0,0,0,0,0,0
ENSG00000241861,0,0,0,0,0,0
ENSG00000288079,8,6,2,55,19,14
ENSG00000113845,5264,3868,2745,2427,3711,5437
ENSG00000243903,0,0,0,0,0,0
ENSG00000176095,5193,3419,3303,5332,3962,5690
ENSG00000198919,7365,4983,272,3977,3775,2964
ENSG00000244342,0,42,22,8,4,4
ENSG00000243849,15,16,0,4,2,0
ENSG00000286602,14,12,0,23,93,333
ENSG00000163530,0,0,0,0,1,2
ENSG00000240751,4,0,0,14,6,14
ENSG00000287131,0,0,0,0,1,0
ENSG00000240568,0,0,0,0,0,0
ENSG00000243873,0,0,0,0,0,0
ENSG00000285708,0,0,0,0,0,0
ENSG00000144837,0,0,2,47,87,108
ENSG00000214380,2,6,0,0,0,0
ENSG00000170837,1226,4178,413,1068,1088,1488
ENSG00000280435,8,0,0,168,71,12
ENSG00000163424,0,2,0,0,0,0
ENSG00000250218,0,0,0,23,36,15
ENSG00000243429,6,4,6,10,19,24
ENSG00000280382,0,0,0,0,1,0
ENSG00000283669,0,0,2,0,0,0
ENSG00000163814,217,62,334,66,48,124
ENSG00000121594,2,0,4,2,1,4
ENSG00000261364,0,0,0,0,0,0
ENSG00000240359,0,0,0,0,0,0
ENSG00000080822,35793,14282,8952,12661,84586,191391
ENSG00000241316,175,49,44,114,204,190
ENSG00000242829,3,2,13,1,0,2
ENSG00000240895,0,0,0,0,0,0
ENSG00000243081,0,0,0,0,0,0
ENSG00000273033,515,503,225,630,364,755
ENSG00000241224,0,0,0,0,0,0
ENSG00000240254,8,0,3,0,1,0
ENSG00000206530,253,203,256,1614,1036,1003
ENSG00000243674,0,2,4,2,0,0
ENSG00000168306,438,102,248,336,277,200
ENSG00000244196,0,2,2,0,0,0
ENSG00000244215,2,3,0,8,17,1
ENSG00000144847,1477,298,1195,1600,4226,6099
ENSG00000287784,0,0,0,22,2,2
ENSG00000153551,232,8,625,157,218,641
ENSG00000163611,529,520,135,49,46,68
ENSG00000163513,1391,105,785,1022,1380,3303
ENSG00000240198,0,0,0,0,0,0
ENSG00000114487,20,0,14,11,14,54
ENSG00000183813,0,0,0,4,2,5
ENSG00000243945,0,0,0,0,0,0
ENSG00000261786,50,0,18,3481,1753,242
ENSG00000272610,14,0,27,4,4,5
ENSG00000234458,0,0,0,0,2,0
ENSG00000286915,5,4,15,0,0,0
ENSG00000114446,5323,3163,417,1551,1286,1048
ENSG00000285943,19,30,10,32,31,39
ENSG00000239921,4,4,12,6,4,0
ENSG00000242052,1,2,0,2,2,0
ENSG00000239432,0,0,0,0,0,0
ENSG00000236138,0,0,1,8,16,4
ENSG00000286919,0,0,0,0,0,0
ENSG00000114520,13317,10373,2995,1288,1891,2833
ENSG00000121578,2772,1870,1469,799,1009,1099
ENSG00000272967,0,0,0,0,0,0
ENSG00000163870,2387,1172,2554,1620,1407,1516
ENSG00000186265,4,20,0,4,13,18
ENSG00000287232,86,20,44,87,83,28
ENSG00000228112,0,0,0,2,0,0
ENSG00000172139,4,0,41,5,4,2
ENSG00000244722,4,4,0,0,0,0
ENSG00000285738,0,0,0,2,0,0
ENSG00000214283,2,2,0,0,0,0
ENSG00000239350,0,0,0,0,1,0
ENSG00000144848,7497,4291,2707,1859,4051,5763
ENSG00000214552,26,17,6,4,0,3
ENSG00000169087,1485,961,669,855,1275,1163
ENSG00000228963,0,0,0,0,0,0
ENSG00000114638,2,2,0,21,2,0
ENSG00000241478,4,0,4,0,0,0
ENSG00000242029,0,0,0,0,0,0
ENSG00000242880,32,6,14,5,19,32
ENSG00000163519,0,0,0,0,4,0
ENSG00000272662,11,14,19,8,15,4
ENSG00000239314,0,0,0,0,0,0
ENSG00000273461,0,0,0,1,0,0
ENSG00000214324,0,0,0,0,0,0
ENSG00000286967,13,13,0,0,0,0
ENSG00000228252,2,11,0,368,71,146
ENSG00000001617,50,58,0,397,299,190
ENSG00000240175,2,0,0,0,0,0
ENSG00000239439,0,0,0,0,2,0
ENSG00000214381,6,0,0,44,32,12
ENSG00000242070,0,0,0,0,0,0
ENSG00000241155,20,10,18,6,7,7
ENSG00000240562,0,2,0,0,0,0
ENSG00000243276,0,0,0,0,0,2
ENSG00000236722,0,0,12,0,0,0
ENSG00000170819,11,5,0,4,2,0
ENSG00000251012,0,0,0,0,0,0
ENSG00000250012,126,114,80,210,266,156
ENSG00000244640,0,0,0,0,0,0
ENSG00000241257,0,0,0,0,0,0
ENSG00000158186,2930,1639,1194,12529,7756,5428
ENSG00000198643,2,0,0,2,0,0
ENSG00000114125,3931,3300,3708,2046,1897,1801
ENSG00000144909,3622,1848,974,828,1385,1211
ENSG00000189196,0,0,2,0,0,0
ENSG00000242525,0,0,0,2,3,0
ENSG00000065485,635,775,1806,398,186,79
ENSG00000174564,88,80,145,24,39,68
ENSG00000138459,8368,3475,2459,1843,3867,7298
ENSG00000145103,0,0,8,5,4,6
ENSG00000251011,233,93,4,65,8,2
ENSG00000261734,0,0,0,0,0,0
ENSG00000271249,0,0,0,0,0,0
ENSG00000158220,26,0,14,871,530,142
ENSG00000118007,7475,2148,594,511,795,1153
ENSG00000241777,0,0,0,0,0,0
ENSG00000239677,23,4,11,0,2,0
ENSG00000241695,0,0,0,0,0,0
ENSG00000228398,9,0,0,0,0,0
ENSG00000206527,3490,2674,2263,2402,3903,7716
ENSG00000244144,0,0,0,0,0,0
ENSG00000163421,46,92,55,33,3,0
ENSG00000242968,13,4,0,0,0,0
ENSG00000240888,0,0,0,0,0,0
ENSG00000157500,6321,4546,3351,1534,1964,2672
ENSG00000239482,3,0,128,1,1,6
ENSG00000168875,0,0,0,0,2,0
ENSG00000214237,0,0,0,0,0,0
ENSG00000241359,3,2,0,2,0,0
ENSG00000243016,0,0,0,0,0,0
ENSG00000241143,1,0,0,0,0,0
ENSG00000286822,1,0,0,0,0,0
ENSG00000286660,0,0,0,0,0,0
ENSG00000241213,15,8,18,0,2,0
ENSG00000244124,11,20,8,23,12,8
ENSG00000114744,13428,9247,5055,987,1472,2366
ENSG00000242222,2,2,0,0,0,0
ENSG00000177707,517,454,414,644,941,855
ENSG00000239877,4,0,0,2,2,3
ENSG00000244561,0,0,0,0,0,0
ENSG00000163637,899,1305,1488,3416,1737,739
ENSG00000241506,154,150,70,30,22,22
ENSG00000241131,2,2,0,6,0,0
ENSG00000282975,0,0,0,0,0,2
ENSG00000282502,0,0,4,0,0,0
ENSG00000241544,0,0,16,3,2,6
ENSG00000239453,2,0,0,4,0,0
ENSG00000249407,0,0,2,0,0,0
ENSG00000261488,0,0,4,2,4,6
ENSG00000240086,4,366,12,100,20,16
ENSG00000152977,150,262,448,709,527,391
ENSG00000242791,13,29,1,34,15,8
ENSG00000250433,0,2,53,1,2,0
ENSG00000175792,4773,3148,2061,827,962,1224
ENSG00000244171,0,0,0,4,0,8
ENSG00000244101,2,0,2,0,0,0
ENSG00000198829,124,0,0,18,50,16
ENSG00000114107,6875,3490,881,984,1183,1749
ENSG00000243347,0,0,0,0,0,0
ENSG00000280399,12,2,0,212,188,46
ENSG00000285660,0,0,0,0,0,0
ENSG00000250608,161,22,8,109,160,173
ENSG00000243620,28,195,0,24,17,7
ENSG00000243305,0,0,0,0,0,0
ENSG00000174715,16,0,2,2,0,0
ENSG00000241679,8,18,2,19,25,27
ENSG00000174930,0,0,0,0,1,2
ENSG00000242370,0,0,0,0,0,0
ENSG00000239412,0,2,0,0,0,0
ENSG00000240216,0,0,0,8,0,2
ENSG00000249820,6,9,0,0,0,0
ENSG00000240012,0,0,0,0,0,1
ENSG00000163590,2758,4144,1533,3113,2287,1298
ENSG00000031081,5636,1478,2629,1334,1351,1315
ENSG00000047457,40,54,242,119,128,351
ENSG00000173193,3633,596,1652,907,1441,2324
ENSG00000239265,36,5,0,5,10,13
ENSG00000159685,1383,2502,594,1437,1064,698
ENSG00000287688,2,1,0,7,2,0
ENSG00000282860,0,0,0,0,0,0
ENSG00000242537,0,0,0,0,3,0
ENSG00000163762,0,0,0,303,466,430
ENSG00000243733,0,0,0,0,0,0
ENSG00000241636,0,0,0,0,0,0
ENSG00000240354,0,0,0,0,0,0
ENSG00000242104,0,0,0,0,0,0
ENSG00000249305,0,0,0,0,0,0
ENSG00000243154,0,0,0,0,0,0
ENSG00000163630,331,99,24,7225,2791,316
ENSG00000280397,42,28,11,0,0,4
ENSG00000241048,0,0,0,0,0,3
ENSG00000239941,0,6,0,2,0,1
ENSG00000279147,14,12,10,1,2,4
ENSG00000239207,0,0,0,0,4,2
ENSG00000241792,0,0,0,0,0,0
ENSG00000242671,0,0,0,0,0,0
ENSG00000114771,0,0,0,0,0,0
ENSG00000169255,10713,2250,1867,2293,1197,649
ENSG00000244429,0,4,0,0,0,0
ENSG00000158092,3776,2203,1885,561,607,811
ENSG00000114200,7332,4328,6402,268,442,354
ENSG00000197953,0,0,0,0,0,2
ENSG00000239408,0,0,0,0,0,0
ENSG00000244040,28,2,55,157,85,8
ENSG00000242456,0,0,0,0,0,0
ENSG00000288585,6,0,0,7,6,0
ENSG00000114790,5349,1327,1820,1348,1474,684
ENSG00000242036,0,0,0,0,0,0
ENSG00000242795,0,0,0,0,1,1
ENSG00000244493,0,0,0,0,0,0
ENSG00000240804,0,0,0,0,0,0
ENSG00000240695,48,20,16,1,4,1
ENSG00000244468,0,0,2,0,0,0
ENSG00000244571,0,0,0,0,0,0
ENSG00000169908,74,8,1320,758,869,989
ENSG00000224831,79,104,58,5,21,25
ENSG00000244545,0,0,0,0,0,0
ENSG00000286714,2,6,0,0,0,6
ENSG00000241220,0,0,0,3,0,2
