,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
330,GO:BP,GO:0051338,regulation of transferase activity,0.0030947146988442044,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",539,4718,168,21017,0.03560830860534125,0.3116883116883117,query_1,['GO:0050790']
331,GO:BP,GO:0010569,regulation of double-strand break repair via homologous recombination,0.0031926798499055157,True,"""Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences."" [GOC:dph, GOC:jp, GOC:tb]",73,4718,35,21017,0.00741839762611276,0.4794520547945205,query_1,"['GO:0000018', 'GO:0000724', 'GO:2000779']"
332,GO:BP,GO:0044774,mitotic DNA integrity checkpoint signaling,0.003251726836474792,True,"""A signaling process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA during mitosis. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and ends with signal transduction."" [GOC:mtg_cell_cycle]",91,4718,41,21017,0.008690122933446376,0.45054945054945056,query_1,"['GO:0007093', 'GO:0031570']"
333,GO:BP,GO:0051174,regulation of phosphorus metabolic process,0.003295158682203192,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]",1072,4718,305,21017,0.06464603645612547,0.28451492537313433,query_1,"['GO:0006793', 'GO:0019222']"
334,GO:BP,GO:0051493,regulation of cytoskeleton organization,0.0033445672088624747,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]",517,4718,162,21017,0.03433658329800763,0.31334622823984526,query_1,"['GO:0007010', 'GO:0033043']"
335,KEGG,KEGG:04010,MAPK signaling pathway,0.003639572321907626,True,MAPK signaling pathway,301,2256,112,8484,0.04964539007092199,0.37209302325581395,query_1,['KEGG:00000']
336,GO:BP,GO:0001558,regulation of cell growth,0.004014505726229086,True,"""Any process that modulates the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]",425,4718,137,21017,0.02903772785078423,0.32235294117647056,query_1,"['GO:0016049', 'GO:0040008', 'GO:0051128']"
337,GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,0.004082647928560337,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",5633,4718,1390,21017,0.29461636286562104,0.24676016332327358,query_1,"['GO:0009059', 'GO:0009889', 'GO:0060255']"
338,GO:BP,GO:0060047,heart contraction,0.0041290080544102775,True,"""The multicellular organismal process in which the heart decreases in volume in a characteristic way to propel blood through the body."" [GOC:dph]",234,4718,84,21017,0.017804154302670624,0.358974358974359,query_1,"['GO:0003015', 'GO:0008015']"
339,GO:BP,GO:1905820,positive regulation of chromosome separation,0.004138743301161747,True,"""Any process that activates or increases the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",30,4718,19,21017,0.004027130139889784,0.6333333333333333,query_1,"['GO:0051304', 'GO:0090068', 'GO:1905818']"
340,GO:BP,GO:0016049,cell growth,0.004220135164305223,True,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",500,4718,157,21017,0.03327681220856295,0.314,query_1,"['GO:0009987', 'GO:0040007']"
341,GO:BP,GO:0007611,learning or memory,0.004300010444623005,True,"""The acquisition and processing of information and/or the storage and retrieval of this information over time."" [GOC:jid, PMID:8938125]",280,4718,97,21017,0.02055955913522679,0.3464285714285714,query_1,"['GO:0007610', 'GO:0050890']"
342,GO:BP,GO:0023061,signal release,0.004510988138710965,True,"""The process in which a signal is secreted or discharged into the extracellular medium from a cellular source."" [GOC:mtg_signal]",493,4718,155,21017,0.03285290377278508,0.3144016227180527,query_1,"['GO:0007267', 'GO:0032940']"
343,GO:BP,GO:0008016,regulation of heart contraction,0.004633234963832412,True,"""Any process that modulates the frequency, rate or extent of heart contraction. Heart contraction is the process in which the heart decreases in volume in a characteristic way to propel blood through the body."" [GOC:dph, GOC:go_curators, GOC:tb]",200,4718,74,21017,0.015684612123781264,0.37,query_1,"['GO:0060047', 'GO:1903522']"
344,GO:BP,GO:0099504,synaptic vesicle cycle,0.004633234963832412,True,"""A biological process in which synaptic vesicles are loaded with neurotransmitters, move to the active zone, exocytose and are then recycled via endocytosis, ultimately leading to reloading with neurotransmitters."" [GOC:aruk, GOC:bc, PMID:15217342]",200,4718,74,21017,0.015684612123781264,0.37,query_1,"['GO:0051649', 'GO:0099003']"
345,GO:BP,GO:0016192,vesicle-mediated transport,0.004692072460519566,True,"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]",1547,4718,422,21017,0.08944467994913098,0.2727860374919198,query_1,"['GO:0006810', 'GO:0009987']"
346,GO:BP,GO:0050890,cognition,0.005063557347613607,True,"""The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory."" [ISBN:0721619908]",324,4718,109,21017,0.023103009749894023,0.33641975308641975,query_1,['GO:0050877']
347,REAC,REAC:R-HSA-453279,Mitotic G1 phase and G1/S transition,0.00518995552708569,True,Mitotic G1 phase and G1/S transition,147,2932,64,10916,0.021828103683492497,0.43537414965986393,query_1,['REAC:R-HSA-69278']
348,GO:BP,GO:0050000,chromosome localization,0.005404229782010189,True,"""Any process in which a chromosome is transported to, or maintained in, a specific location."" [GOC:ai]",124,4718,51,21017,0.010809665112335736,0.4112903225806452,query_1,['GO:0051640']
349,GO:BP,GO:0010001,glial cell differentiation,0.005416985993830073,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a glial cell."" [GOC:go_curators, GOC:mtg_sensu]",260,4718,91,21017,0.019287833827893175,0.35,query_1,"['GO:0030154', 'GO:0042063']"
350,GO:BP,GO:0043067,regulation of programmed cell death,0.005750553710178195,True,"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",1497,4718,409,21017,0.08668927511657482,0.2732130928523714,query_1,"['GO:0012501', 'GO:0050794']"
351,GO:BP,GO:0014706,striated muscle tissue development,0.005809106867849888,True,"""The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."" [CL:0000737, GOC:dph, GOC:mtg_muscle]",398,4718,129,21017,0.027342094107672743,0.3241206030150754,query_1,['GO:0060537']
352,GO:BP,GO:0045787,positive regulation of cell cycle,0.0058100202382349265,True,"""Any process that activates or increases the rate or extent of progression through the cell cycle."" [GOC:go_curators]",343,4718,114,21017,0.024162780839338704,0.3323615160349854,query_1,"['GO:0007049', 'GO:0048522', 'GO:0051726']"
353,REAC,REAC:R-HSA-69242,S Phase,0.005857058279532159,True,S Phase,162,2932,69,10916,0.02353342428376535,0.42592592592592593,query_1,['REAC:R-HSA-69278']
354,GO:BP,GO:0071363,cellular response to growth factor stimulus,0.0058810228025231465,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",682,4718,204,21017,0.04323866044934294,0.2991202346041056,query_1,"['GO:0070848', 'GO:0071495']"
355,GO:BP,GO:0070848,response to growth factor,0.0059215610653625605,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",713,4718,212,21017,0.04493429419245443,0.2973352033660589,query_1,['GO:0009719']
356,GO:BP,GO:0060541,respiratory system development,0.006054036680340787,True,"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]",222,4718,80,21017,0.01695633743111488,0.36036036036036034,query_1,['GO:0048731']
357,GO:BP,GO:0031344,regulation of cell projection organization,0.006260403803323279,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",671,4718,201,21017,0.042602797795676134,0.2995529061102832,query_1,"['GO:0030030', 'GO:0051128']"
358,GO:BP,GO:0042981,regulation of apoptotic process,0.006454902323730901,True,"""Any process that modulates the occurrence or rate of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",1458,4718,399,21017,0.08456973293768547,0.2736625514403292,query_1,"['GO:0006915', 'GO:0043067']"
359,GO:BP,GO:0099565,"chemical synaptic transmission, postsynaptic",0.0064589156697337155,True,"""The part of synaptic transmission occurring in the post-synapse: a signal transduction pathway consisting of neurotransmitter receptor activation and its effects on postsynaptic membrane potential and the ionic composition of the postsynaptic cytosol."" [GOC:dos]",115,4718,48,21017,0.010173802458668928,0.41739130434782606,query_1,"['GO:0007166', 'GO:0007268', 'GO:0050877']"
360,GO:BP,GO:0007096,regulation of exit from mitosis,0.006672575630760704,True,"""Any process involved in the progression from anaphase/telophase to G1 that is associated with a conversion from high to low mitotic CDK activity."" [GOC:rn]",19,4718,14,21017,0.002967359050445104,0.7368421052631579,query_1,"['GO:0010458', 'GO:1901990']"
361,GO:BP,GO:0048568,embryonic organ development,0.0073855046861707255,True,"""Development, taking place during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",463,4718,146,21017,0.030945315811784654,0.31533477321814257,query_1,"['GO:0009790', 'GO:0048513']"
362,REAC,REAC:R-HSA-2022928,HS-GAG biosynthesis,0.007537200387931485,True,HS-GAG biosynthesis,31,2932,20,10916,0.0068212824010914054,0.6451612903225806,query_1,['REAC:R-HSA-1638091']
363,GO:BP,GO:0098739,import across plasma membrane,0.007775087271973544,True,"""The directed movement of some substance from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",199,4718,73,21017,0.015472657905892327,0.36683417085427134,query_1,"['GO:0055085', 'GO:0098657']"
364,GO:BP,GO:0051303,establishment of chromosome localization,0.008635623187579983,True,"""The directed movement of a chromosome to a specific location."" [GOC:ai]",116,4718,48,21017,0.010173802458668928,0.41379310344827586,query_1,"['GO:0050000', 'GO:0051649', 'GO:0051656']"
365,GO:BP,GO:0003015,heart process,0.008857437328999972,True,"""A circulatory system process carried out by the heart. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:mtg_cardio]",245,4718,86,21017,0.018228062738448497,0.3510204081632653,query_1,['GO:0003013']
366,GO:BP,GO:0048863,stem cell differentiation,0.008857437328999972,True,"""The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [CL:0000034, GOC:isa_complete]",245,4718,86,21017,0.018228062738448497,0.3510204081632653,query_1,['GO:0030154']
367,GO:BP,GO:0006813,potassium ion transport,0.008938032959125361,True,"""The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",238,4718,84,21017,0.017804154302670624,0.35294117647058826,query_1,['GO:0030001']
368,GO:BP,GO:1902533,positive regulation of intracellular signal transduction,0.009207390374113892,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,4718,311,21017,0.06591776176345909,0.2806859205776173,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
369,GO:BP,GO:0000082,G1/S transition of mitotic cell cycle,0.009846506496823627,True,"""The mitotic cell cycle transition by which a cell in G1 commits to S phase. The process begins with the build up of G1 cyclin-dependent kinase (G1 CDK), resulting in the activation of transcription of G1 cyclins. The process ends with the positive feedback of the G1 cyclins on the G1 CDK which commits the cell to S phase, in which DNA replication is initiated."" [GOC:mtg_cell_cycle]",214,4718,77,21017,0.016320474777448073,0.3598130841121495,query_1,"['GO:0044772', 'GO:0044843']"
370,GO:BP,GO:0048709,oligodendrocyte differentiation,0.010240169125919626,True,"""The process in which a relatively unspecialized cell acquires the specialized features of an oligodendrocyte. An oligodendrocyte is a type of glial cell involved in myelinating the axons of neurons in the central nervous system."" [GOC:vp, PMID:15139015]",107,4718,45,21017,0.00953793980500212,0.4205607476635514,query_1,"['GO:0007417', 'GO:0010001']"
371,GO:BP,GO:0050954,sensory perception of mechanical stimulus,0.010266493200980928,True,"""The series of events required for an organism to receive a sensory mechanical stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process."" [GOC:ai]",190,4718,70,21017,0.01483679525222552,0.3684210526315789,query_1,['GO:0007600']
372,GO:BP,GO:0051240,positive regulation of multicellular organismal process,0.01032874535694933,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1644,4718,443,21017,0.09389571852479864,0.2694647201946472,query_1,"['GO:0032501', 'GO:0048518', 'GO:0051239']"
373,GO:BP,GO:0010959,regulation of metal ion transport,0.010687156912715224,True,"""Any process that modulates the frequency, rate, or extent of metal ion transport. Metal ion transport is the directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:dph, GOC:tb]",369,4718,120,21017,0.02543450614667232,0.3252032520325203,query_1,"['GO:0030001', 'GO:0043269']"
374,GO:BP,GO:0010389,regulation of G2/M transition of mitotic cell cycle,0.010786915858593465,True,"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle, PMID:17329565]",104,4718,44,21017,0.009325985587113183,0.4230769230769231,query_1,"['GO:0000086', 'GO:1901990', 'GO:1902749']"
375,GO:BP,GO:0060537,muscle tissue development,0.010836278335367325,True,"""The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers."" [GOC:dph]",421,4718,134,21017,0.02840186519711742,0.3182897862232779,query_1,['GO:0009888']
376,GO:BP,GO:0050808,synapse organization,0.011133617556374454,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",485,4718,151,21017,0.032005086901229336,0.311340206185567,query_1,['GO:0034330']
377,GO:BP,GO:2000026,regulation of multicellular organismal development,0.01133149080760642,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1413,4718,386,21017,0.08181432810512929,0.27317763623496105,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
378,GO:BP,GO:1902749,regulation of cell cycle G2/M phase transition,0.011477381821811409,True,"""Any signaling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle."" [GO_REF:0000058, GOC:jl, GOC:TermGenie]",117,4718,48,21017,0.010173802458668928,0.41025641025641024,query_1,"['GO:0044839', 'GO:1901987']"
379,GO:BP,GO:0043279,response to alkaloid,0.011868507666915197,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alkaloid stimulus. Alkaloids are a large group of nitrogenous substances found in naturally in plants, many of which have extracts that are pharmacologically active."" [GOC:jl]",98,4718,42,21017,0.008902077151335312,0.42857142857142855,query_1,['GO:1901698']
380,GO:BP,GO:0048738,cardiac muscle tissue development,0.011982229276773122,True,"""The process whose specific outcome is the progression of cardiac muscle over time, from its formation to the mature structure."" [GOC:dph, GOC:jid, GOC:lm]",229,4718,81,21017,0.017168291649003815,0.3537117903930131,query_1,"['GO:0007507', 'GO:0014706']"
381,REAC,REAC:R-HSA-69206,G1/S Transition,0.012318916553985718,True,G1/S Transition,130,2932,57,10916,0.019440654843110503,0.43846153846153846,query_1,['REAC:R-HSA-453279']
382,GO:BP,GO:0048609,multicellular organismal reproductive process,0.012439891294539375,True,"""The process, occurring above the cellular level, that is pertinent to the reproductive function of a multicellular organism. This includes the integrated processes at the level of tissues and organs."" [GOC:dph, GOC:jid, GOC:tb]",980,4718,278,21017,0.05892327257312421,0.2836734693877551,query_1,['GO:0022414']
383,GO:BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,0.013055991722951608,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",363,4718,118,21017,0.025010597710894446,0.325068870523416,query_1,['GO:0007167']
384,GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,0.013537881230235955,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",655,4718,195,21017,0.041331072488342516,0.29770992366412213,query_1,"['GO:0031344', 'GO:0120036']"
385,GO:BP,GO:0034329,cell junction assembly,0.013761440228999446,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",449,4718,141,21017,0.029885544722339976,0.31403118040089084,query_1,"['GO:0022607', 'GO:0034330']"
386,GO:BP,GO:0051225,spindle assembly,0.013825917208228879,True,"""The aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."" [GOC:ai, GOC:expert_rg, GOC:mtg_sensu, GOC:tb]",134,4718,53,21017,0.011233573548113607,0.39552238805970147,query_1,"['GO:0007051', 'GO:0007059', 'GO:0140694']"
387,GO:BP,GO:0007265,Ras protein signal transduction,0.014175191471866671,True,"""An intracellular signaling cassette in which a small monomeric GTPase of the Ras subfamily relays a signal."" [GOC:bf]",121,4718,49,21017,0.010385756676557863,0.4049586776859504,query_1,['GO:0007264']
388,KEGG,KEGG:04115,p53 signaling pathway,0.014307745425329648,True,p53 signaling pathway,74,2256,35,8484,0.01551418439716312,0.47297297297297297,query_1,['KEGG:00000']
389,GO:BP,GO:0051046,regulation of secretion,0.014699594727378208,True,"""Any process that modulates the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]",621,4718,186,21017,0.039423484527342095,0.2995169082125604,query_1,"['GO:0046903', 'GO:0051049']"
390,REAC,REAC:R-HSA-69190,DNA strand elongation,0.015029133636113658,True,DNA strand elongation,32,2932,20,10916,0.0068212824010914054,0.625,query_1,['REAC:R-HSA-69239']
391,GO:BP,GO:0032880,regulation of protein localization,0.015088263570924836,True,"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]",891,4718,255,21017,0.05404832556167868,0.28619528619528617,query_1,"['GO:0008104', 'GO:0060341']"
392,GO:BP,GO:0090066,regulation of anatomical structure size,0.015464882599996028,True,"""Any process that modulates the size of an anatomical structure."" [GOC:dph, GOC:tb]",518,4718,159,21017,0.03370072064434082,0.30694980694980695,query_1,['GO:0065008']
393,GO:BP,GO:0051054,positive regulation of DNA metabolic process,0.015829207552608044,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]",284,4718,96,21017,0.020347604917337857,0.3380281690140845,query_1,"['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']"
394,GO:BP,GO:0071824,protein-DNA complex organization,0.016166609128623843,True,"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex."" [GOC:mah]",259,4718,89,21017,0.018863925392115302,0.3436293436293436,query_1,['GO:0043933']
395,GO:BP,GO:0060078,regulation of postsynaptic membrane potential,0.016499575665809164,True,"""Any process that modulates the potential difference across a post-synaptic membrane."" [GOC:dph, GOC:ef]",148,4718,57,21017,0.012081390419669352,0.38513513513513514,query_1,['GO:0042391']
396,GO:BP,GO:0072331,signal transduction by p53 class mediator,0.016759749470168117,True,"""An intracellular signaling process that is induced by the cell cycle regulator phosphoprotein p53 or an equivalent protein."" [GOC:mah]",182,4718,67,21017,0.01420093259855871,0.36813186813186816,query_1,['GO:0035556']
397,GO:BP,GO:0045926,negative regulation of growth,0.01690039365658694,True,"""Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]",245,4718,85,21017,0.01801610852055956,0.3469387755102041,query_1,"['GO:0040007', 'GO:0040008', 'GO:0048519']"
398,GO:BP,GO:0051402,neuron apoptotic process,0.017499619477683404,True,"""Any apoptotic process in a neuron, the basic cellular unit of nervous tissue. Each neuron consists of a body, an axon, and dendrites. Their purpose is to receive, conduct, and transmit impulses in the nervous system."" [CL:0000540, GOC:mtg_apoptosis]",281,4718,95,21017,0.02013565069944892,0.33807829181494664,query_1,['GO:0006915']
399,GO:BP,GO:0044773,mitotic DNA damage checkpoint signaling,0.019199755632421284,True,"""A signal transduction process involved in mitotic DNA damage checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie]",87,4718,38,21017,0.008054260279779568,0.4367816091954023,query_1,"['GO:0000077', 'GO:0044774']"
400,REAC,REAC:R-HSA-2467813,Separation of Sister Chromatids,0.019732472735317058,True,Separation of Sister Chromatids,188,2932,76,10916,0.02592087312414734,0.40425531914893614,query_1,['REAC:R-HSA-68882']
401,GO:BP,GO:0014032,neural crest cell development,0.020417192553433303,True,"""The process aimed at the progression of a neural crest cell over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell."" [GOC:dh, GOC:ef]",81,4718,36,21017,0.007630351844001695,0.4444444444444444,query_1,"['GO:0014033', 'GO:0048864']"
402,GO:BP,GO:0042325,regulation of phosphorylation,0.020499622575860466,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",954,4718,270,21017,0.057227638830012716,0.2830188679245283,query_1,"['GO:0016310', 'GO:0019220']"
403,GO:BP,GO:0104004,cellular response to environmental stimulus,0.020653156606948338,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]",333,4718,109,21017,0.023103009749894023,0.32732732732732733,query_1,['GO:0051716']
404,GO:BP,GO:0071214,cellular response to abiotic stimulus,0.020653156606948338,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus."" [GOC:mah]",333,4718,109,21017,0.023103009749894023,0.32732732732732733,query_1,"['GO:0009628', 'GO:0104004']"
405,GO:BP,GO:0010212,response to ionizing radiation,0.02112110753564009,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."" [PMID:12509526]",139,4718,54,21017,0.011445527766002543,0.38848920863309355,query_1,['GO:0009314']
406,GO:BP,GO:0007612,learning,0.022217517665427317,True,"""Any process in an organism in which a relatively long-lasting adaptive behavioral change occurs as the result of experience."" [ISBN:0582227089, ISBN:0721662544]",156,4718,59,21017,0.012505298855447223,0.3782051282051282,query_1,['GO:0007611']
407,GO:BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,0.022731959838880777,True,"""The series of molecular signals initiated by an extracellular ligand binding to a member of the transforming growth factor receptor superfamily, and ending with the regulation of a downstream cellular process, e.g. transcription."" [PMID:22651914, PMID:28096268]",341,4718,111,21017,0.023526918185671895,0.3255131964809384,query_1,['GO:0007178']
408,GO:BP,GO:0045859,regulation of protein kinase activity,0.02316927891816708,True,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",438,4718,137,21017,0.02903772785078423,0.3127853881278539,query_1,"['GO:0001932', 'GO:0043549']"
409,GO:BP,GO:0046907,intracellular transport,0.02452300010045798,True,"""The directed movement of substances within a cell."" [GOC:ai]",1371,4718,373,21017,0.07905892327257312,0.27206418672501825,query_1,"['GO:0006810', 'GO:0051641', 'GO:0051649']"
410,GO:BP,GO:1902903,regulation of supramolecular fiber organization,0.024556715526378538,True,"""Any process that modulates the frequency, rate or extent of supramolecular fiber organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]",386,4718,123,21017,0.02607036880033913,0.31865284974093266,query_1,"['GO:0051128', 'GO:0097435']"
411,GO:BP,GO:0000018,regulation of DNA recombination,0.02480573688140076,True,"""Any process that modulates the frequency, rate or extent of DNA recombination, a DNA metabolic process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents."" [GOC:go_curators, ISBN:0198506732]",133,4718,52,21017,0.011021619330224672,0.39097744360902253,query_1,"['GO:0006310', 'GO:0051052']"
412,GO:BP,GO:0071312,cellular response to alkaloid,0.025788626826896015,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alkaloid stimulus. Alkaloids are a large group of nitrogenous substances found in naturally in plants, many of which have extracts that are pharmacologically active."" [GOC:mah]",38,4718,21,21017,0.004451038575667656,0.5526315789473685,query_1,"['GO:0043279', 'GO:1901699']"
413,GO:BP,GO:0090287,regulation of cellular response to growth factor stimulus,0.02655362053164464,True,"""Any process that modulates the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:tb]",320,4718,105,21017,0.02225519287833828,0.328125,query_1,"['GO:0048583', 'GO:0071363']"
414,GO:BP,GO:0044057,regulation of system process,0.02734754170642801,True,"""Any process that modulates the frequency, rate or extent of a system process, a multicellular organismal process carried out by any of the organs or tissues in an organ system."" [GOC:jl]",542,4718,164,21017,0.0347604917337855,0.3025830258302583,query_1,"['GO:0003008', 'GO:0051239']"
415,GO:BP,GO:0048584,positive regulation of response to stimulus,0.02760835005683244,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2293,4718,596,21017,0.12632471386180585,0.25992150021805493,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
416,GO:BP,GO:0060840,artery development,0.027668395971816223,True,"""The progression of the artery over time, from its initial formation to the mature structure. An artery is a blood vessel that carries blood away from the heart to a capillary bed."" [GOC:dph, GOC:sdb_2009, GOC:tb]",104,4718,43,21017,0.009114031369224248,0.41346153846153844,query_1,['GO:0001568']
417,KEGG,KEGG:03460,Fanconi anemia pathway,0.02774617019557561,True,Fanconi anemia pathway,54,2256,27,8484,0.011968085106382979,0.5,query_1,['KEGG:00000']
